Query,GB_ID,superkingdom,phylum,class,order,family,genus,species,id
ESV_002514,KP691353,Eukaryota,NA,,Arcellinida,Hyalospheniidae,Nebela,Nebela tincta,81
ESV_002514,JX682589,Eukaryota,NA,,Arcellinida,Hyalospheniidae,Nebela,Nebela tincta,81
ESV_002514,KP691355,Eukaryota,NA,,Arcellinida,Hyalospheniidae,Nebela,Nebela tincta,81
ESV_002516,HQ708202,Eukaryota,,Oomycetes,Saprolegniales,Saprolegniaceae,Brevilegnia,Brevilegnia unisperma,81
ESV_002516,MK396251,Eukaryota,,Oomycetes,Saprolegniales,Saprolegniaceae,Dictyuchus,Dictyuchus sp.,81
ESV_002519,MH124195,Eukaryota,,,Longamoebia,Acanthamoebidae,Acanthamoeba,Acanthamoeba sp.,85.8
ESV_002519,MH124176,Eukaryota,,,Longamoebia,Acanthamoebidae,Acanthamoeba,Acanthamoeba sp.,85.2
ESV_002527,GQ980951,Eukaryota,Arthropoda,Insecta,Coleoptera,Staphylinidae,Stethusa,Stethusa spuriella,99.4
ESV_002538,AP017464,Eukaryota,Nematoda,Chromadorea,Rhabditida,Panagrolaimidae,Panagrellus,Panagrellus redivivus,87.9
ESV_002538,FN397792,Eukaryota,Nematoda,Chromadorea,Rhabditida,,,Rhabditida sp. 3059ed,87.3
ESV_002517,HM869980,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Andropolia,Andropolia theodori,98.7
ESV_002517,JF853093,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Andropolia,Andropolia theodori,98.7
ESV_002517,KJ387322,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Andropolia,Andropolia contacta,98.1
ESV_002517,KJ381879,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Andropolia,Andropolia contacta,98.1
ESV_002517,KJ382003,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Andropolia,Andropolia contacta,98.1
ESV_002517,KJ384417,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Andropolia,Andropolia contacta,98.1
ESV_002517,KJ386218,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Andropolia,Andropolia contacta,98.1
ESV_002517,KM543174,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Andropolia,Andropolia contacta,98.1
ESV_002517,KJ386911,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Andropolia,Andropolia contacta,98.1
ESV_002517,KJ383268,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Andropolia,Andropolia contacta,98.1
ESV_002517,KU874128,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Andropolia,Andropolia contacta,98.1
ESV_002517,JF853064,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Andropolia,Andropolia aedon,98.1
ESV_002517,HM869518,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Andropolia,Andropolia aedon,98.1
ESV_002517,KJ394248,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Andropolia,Andropolia aedon,98.1
ESV_002517,JF853045,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Andropolia,Andropolia aedon,98.1
ESV_002518,MG737760,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Okanagana,Okanagana bella,98.1
ESV_002521,KF920352,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Okanagana,Okanagana canescens,98.1
ESV_002522,HQ990771,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nolidae,Nola,Nola mesoscia,98.1
ESV_002522,JF858003,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nolidae,Nola,Nola mesoscia,98.1
ESV_002522,KP253584,Eukaryota,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Gelechia,Gelechia basipunctella,98.1
ESV_002522,KX042350,Eukaryota,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Gelechia,Gelechia basipunctella,97.5
ESV_002522,HQ952815,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Glyphodes,Glyphodes pulverulentalis,97.5
ESV_002522,HQ952814,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Glyphodes,Glyphodes pulverulentalis,97.5
ESV_002522,JF859623,Eukaryota,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Caryocolum,Caryocolum petryi,97.5
ESV_002522,HQ968901,Eukaryota,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Caryocolum,Caryocolum petryi,97.5
ESV_002522,HQ968326,Eukaryota,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Caryocolum,Caryocolum petryi,97.5
ESV_002522,JF860240,Eukaryota,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Caryocolum,Caryocolum petryi,97.5
ESV_002522,HQ968325,Eukaryota,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Caryocolum,Caryocolum petryi,97.5
ESV_002522,KY442083,Eukaryota,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Cosmardia,Cosmardia moritzella,97.5
ESV_002522,JN271009,Eukaryota,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Caryocolum,Caryocolum repentis,97.5
ESV_002522,KJ427115,Eukaryota,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Caryocolum,Caryocolum repentis,97.5
ESV_002522,KJ427034,Eukaryota,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Caryocolum,Caryocolum repentis,97.5
ESV_002522,JN271010,Eukaryota,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Caryocolum,Caryocolum repentis,97.5
ESV_002523,KM497254,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.7
ESV_002523,MG700297,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.7
ESV_002523,MG700295,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.7
ESV_002523,KM497257,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.7
ESV_002523,MF511765,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.7
ESV_002523,KY001858,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.7
ESV_002523,KJ496790,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.7
ESV_002523,MG700304,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.7
ESV_002523,KM497248,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.7
ESV_002523,KX054852,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.7
ESV_002523,KM497251,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.7
ESV_002523,MF511766,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.7
ESV_002523,MK007046,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.7
ESV_002523,KJ195766,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.7
ESV_002523,EU627713,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.7
ESV_002523,KM497249,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.7
ESV_002523,KY228377,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.7
ESV_002523,KF562117,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.7
ESV_002523,KJ195765,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.7
ESV_002523,KM497255,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.7
ESV_002523,KM497256,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.7
ESV_002523,MK038739,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.7
ESV_002523,KM497250,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.7
ESV_002523,KM497253,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.7
ESV_002523,KM497252,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.7
ESV_002523,NC_042953,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.7
ESV_002523,KY001859,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.7
ESV_002523,KP161725,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.7
ESV_002523,MG572240,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.7
ESV_002523,KY228376,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.7
ESV_002523,KY228380,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.1
ESV_002523,KM497258,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.1
ESV_002523,KY228378,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.1
ESV_002523,KY228379,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Synthesiomyia,Synthesiomyia nudiseta,98.1
ESV_002524,EU751165,Eukaryota,Rotifera,Bdelloidea,Adinetida,Adinetidae,Adineta,Adineta vaga,91.1
ESV_002524,KU860643,Eukaryota,Rotifera,Bdelloidea,Adinetida,Adinetidae,Adineta,Adineta vaga complex sp. D JFF-2016,91.1
ESV_002524,EF173210,Eukaryota,Rotifera,Bdelloidea,Adinetida,Adinetidae,Adineta,Adineta sp. TZ.1,91.1
ESV_002525,MH124195,Eukaryota,,,Longamoebia,Acanthamoebidae,Acanthamoeba,Acanthamoeba sp.,85.9
ESV_002525,MH124196,Eukaryota,,,Longamoebia,Acanthamoebidae,Acanthamoeba,Acanthamoeba sp.,85.3
ESV_002526,AB000203,Eukaryota,,Xanthophyceae,Mischococcales,Botryidiopsidaceae,Botrydiopsis,Botrydiopsis alpina,81.6
ESV_002529,MG165832,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.9
ESV_002529,MG167436,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MF845353,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG158166,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG151306,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG159170,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MF840254,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,KR671863,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,HQ981429,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG166139,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG167819,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,KR670680,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG155014,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG156629,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG159200,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,KR775789,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG157906,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG152970,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG150957,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG170425,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG168434,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,KR665689,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG149954,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,KR661014,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG164887,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG154685,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MF848781,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG155028,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG149909,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG155540,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG159311,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG159785,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG151730,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG151494,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,HQ981683,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG157871,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG155293,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG165940,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG163295,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,HQ552172,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG167763,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG154342,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG153293,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG154057,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG150973,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG163018,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,MG151890,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Coproica,Coproica acutangula,94.3
ESV_002529,KM898269,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Terrilimosina,Terrilimosina sp. BOLD:AAL7751,94.3
ESV_002529,JF867640,Eukaryota,Arthropoda,Insecta,Diptera,Ephydridae,,Ephydridae sp. BBDCN052-10,94.3
ESV_002529,JN291593,Eukaryota,Arthropoda,Insecta,Diptera,Ephydridae,,Ephydridae sp. BBDCQ822-10,94.3
ESV_002529,KM570592,Eukaryota,Arthropoda,Insecta,Diptera,Ephydridae,,Ephydridae sp. BOLD:AAG2735,94.3
ESV_002529,JF867642,Eukaryota,Arthropoda,Insecta,Diptera,Ephydridae,,Ephydridae sp. BBDCN054-10,94.3
ESV_002529,KM632991,Eukaryota,Arthropoda,Insecta,Diptera,Sphaeroceridae,Rachispoda,Rachispoda sp. BOLD:ACG6399,94.3
ESV_002529,KT117530,Eukaryota,Arthropoda,Insecta,Diptera,Piophilidae,Prochyliza,Prochyliza brevicornis,94.3
ESV_002529,JF867641,Eukaryota,Arthropoda,Insecta,Diptera,Ephydridae,,Ephydridae sp. BBDCN053-10,94.3
ESV_002529,JN291107,Eukaryota,Arthropoda,Insecta,Diptera,Ephydridae,,Ephydridae sp. BBDCQ301-10,94.3
ESV_002529,JN291570,Eukaryota,Arthropoda,Insecta,Diptera,Ephydridae,,Ephydridae sp. BBDCQ798-10,94.3
ESV_002529,JF867420,Eukaryota,Arthropoda,Insecta,Diptera,Ephydridae,,Ephydridae sp. BBDCM728-10,94.3
ESV_002529,JN291571,Eukaryota,Arthropoda,Insecta,Diptera,Ephydridae,,Ephydridae sp. BBDCQ799-10,94.3
ESV_002530,KJ124187,Eukaryota,Nematoda,Chromadorea,Rhabditida,,,cf. Panagrolaimidae sp. N3_04,89.2
ESV_002530,KJ124186,Eukaryota,Nematoda,Chromadorea,Rhabditida,,,cf. Panagrolaimidae sp. N3_03,89.2
ESV_002530,KJ124184,Eukaryota,Nematoda,Chromadorea,Rhabditida,,,cf. Panagrolaimidae sp. N3_01,89.2
ESV_002530,KJ124188,Eukaryota,Nematoda,Chromadorea,Rhabditida,,,cf. Panagrolaimidae sp. N8_01,89.2
ESV_002530,KJ124185,Eukaryota,Nematoda,Chromadorea,Rhabditida,,,cf. Panagrolaimidae sp. N3_02,89.2
ESV_002531,LC071746,Eukaryota,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Arthrocardia,Arthrocardia cf. filicula 451_SB,77.3
ESV_002532,FJ483518,Eukaryota,Nematoda,Chromadorea,Strongylida,Ancylostomatidae,Ancylostoma,Ancylostoma caninum,89.8
ESV_002532,NC_012309,Eukaryota,Nematoda,Chromadorea,Strongylida,Ancylostomatidae,Ancylostoma,Ancylostoma caninum,89.8
ESV_002532,AP017673,Eukaryota,Nematoda,Chromadorea,Strongylida,Ancylostomatidae,Ancylostoma,Ancylostoma caninum,89.8
ESV_002532,U57030,Eukaryota,Nematoda,Chromadorea,Strongylida,Ancylostomatidae,Ancylostoma,Ancylostoma caninum,89.2
ESV_002533,AP017466,Eukaryota,Nematoda,Chromadorea,Rhabditida,Steinernematidae,Steinernema,Steinernema glaseri,92.4
ESV_002534,JN849023,Eukaryota,,,Arcellinida,Hyalospheniidae,Nebela,Nebela aliciae,75.5
ESV_002535,HQ708197,Eukaryota,,Oomycetes,Leptomitales,,Apodachlya,Apodachlya brachynema,74.2
ESV_002535,HQ708198,Eukaryota,,Oomycetes,Leptomitales,,Apodachlya,Apodachlya brachynema,74.2
ESV_002535,MK189074,Eukaryota,,,,,Chrysoparadoxa,Chrysoparadoxa australica,74.2
ESV_002536,MG949992,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Polypedilum,Polypedilum xianjuensis,95.5
ESV_002536,MG950092,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Polypedilum,Polypedilum xianjuensis,95.5
ESV_002536,MG950078,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Polypedilum,Polypedilum xianjuensis,95.5
ESV_002537,MG737760,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Okanagana,Okanagana bella,98.7
ESV_002537,KR571720,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Okanagana,Okanagana rimosa,98.1
ESV_002537,KR575854,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Okanagana,Okanagana rimosa,98.1
ESV_002537,KR578990,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Okanagana,Okanagana rimosa,98.1
ESV_002537,KR573910,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Okanagana,Okanagana rimosa,98.1
ESV_002537,KR038201,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Okanagana,Okanagana rimosa,98.1
ESV_002537,KR573781,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Okanagana,Okanagana rimosa,98.1
ESV_002537,KR577888,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Okanagana,Okanagana sp. BOLD:AAV0224,98.1
ESV_002537,KR578093,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Okanagana,Okanagana sp. BOLD:AAV0224,98.1
ESV_002537,MG737761,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Okanagana,Okanagana canadensis,98.1
ESV_002537,KF919421,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Okanagana,Okanagana canadensis,98.1
ESV_002537,KF919792,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Okanagana,Okanagana occidentalis,98.1
ESV_002537,KF919932,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Okanagana,Okanagana lurida,98.1
ESV_002539,MG068982,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BIOUG23417-G10,86.4
ESV_002539,MG068953,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BIOUG23415-A08,86.4
ESV_002539,KT618650,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BOLD:ACN2444,86.4
ESV_002539,KT617608,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BOLD:ACN2444,86.4
ESV_002539,KT617361,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BOLD:ACN2444,86.4
ESV_002539,KT708272,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BOLD:ACN2444,86.4
ESV_002539,KT614438,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BOLD:ACN2444,86.4
ESV_002539,KT708388,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BOLD:ACN2444,86.4
ESV_002539,KT616654,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BOLD:ACN2444,86.4
ESV_002539,KT614077,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BOLD:ACN2444,86.4
ESV_002539,KT706387,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BOLD:ACN2444,86.4
ESV_002539,KT615571,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BOLD:ACN2444,86.4
ESV_002539,KT615679,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BOLD:ACN2444,86.4
ESV_002539,KT616534,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BOLD:ACN2444,86.4
ESV_002539,KT707871,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BOLD:ACN2444,86.4
ESV_002539,KT615399,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BOLD:ACN2444,86.4
ESV_002539,KT616804,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BOLD:ACN2444,86.4
ESV_002539,KT617496,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BOLD:ACN2444,86.4
ESV_002539,KT618339,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BOLD:ACN2444,86.4
ESV_002539,KT615431,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BOLD:ACN2444,86.4
ESV_002539,KT705672,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BOLD:ACN2444,86.4
ESV_002539,KT617834,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BOLD:ACN2444,86.4
ESV_002539,KT707165,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BOLD:ACN2444,86.4
ESV_002539,KT616312,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BOLD:ACN2444,86.4
ESV_002539,KT616502,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BOLD:ACN2444,86.4
ESV_002539,KT614484,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BOLD:ACN2444,86.4
ESV_002539,KT708367,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BOLD:ACN2444,86.4
ESV_002539,KT617582,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BOLD:ACN2444,86.4
ESV_002539,KT614128,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BOLD:ACN2444,86.4
ESV_002539,KT615366,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BOLD:ACN2444,86.4
ESV_002539,KT617015,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BOLD:ACN2444,86.4
ESV_002539,KT618105,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BOLD:ACN2444,86.4
ESV_002539,KT616558,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BOLD:ACN2444,86.4
ESV_002539,KT617994,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,Tribelos sp. BOLD:ACN2444,86.4
