"Query","GB_ID","taxid","superkingdom","phylum","class","order","family","genus","species","id"
"ESV_004710","JF878791",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","HQ982347",2339868,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Dynatosoma","Dynatosoma fuscicorne",90.4
"ESV_004710","KR588762",1889987,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Dynatosoma","Dynatosoma sp. BOLD-2016",90.4
"ESV_004710","KR431027",1889987,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Dynatosoma","Dynatosoma sp. BOLD-2016",90.4
"ESV_004710","KR433635",1889987,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Dynatosoma","Dynatosoma sp. BOLD-2016",90.4
"ESV_004710","KR586222",1889987,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Dynatosoma","Dynatosoma sp. BOLD-2016",90.4
"ESV_004710","KM634513",1693906,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Dynatosoma","Dynatosoma sp. BOLD:AAN8593",90.4
"ESV_004710","KR241721",1693906,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Dynatosoma","Dynatosoma sp. BOLD:AAN8593",90.4
"ESV_004710","KM971840",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KP038397",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KP044065",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KP048720",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KP041308",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KM920048",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KM962526",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KM962582",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KP044289",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KM953099",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KP041154",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KM962953",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KP043307",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KM971702",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KM960801",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KM959673",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KP049977",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KM956049",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KP043046",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KM967894",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KM638300",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KP038708",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KP047061",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KM953588",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KP038798",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KM958068",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KM951522",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KM969783",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KM954341",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KM956868",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KP045045",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KR673265",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KP044047",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KM967440",1695084,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. CJB02",90.4
"ESV_004710","KM905398",1692746,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. BOLD:AAP2534",90.4
"ESV_004710","KM907787",1692746,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. BOLD:AAP2534",90.4
"ESV_004710","KM900778",1692746,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. BOLD:AAP2534",90.4
"ESV_004710","KM918472",1692746,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. BOLD:AAP2534",90.4
"ESV_004710","KM903801",1692746,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. BOLD:AAP2534",90.4
"ESV_004710","KM899528",1692746,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. BOLD:AAP2534",90.4
"ESV_004710","KM899377",1692746,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. BOLD:AAP2534",90.4
"ESV_004710","KM917503",1692746,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. BOLD:AAP2534",90.4
"ESV_004710","KM909031",1692746,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. BOLD:AAP2534",90.4
"ESV_004710","KM902097",1692746,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. BOLD:AAP2534",90.4
"ESV_004710","KM908284",1692746,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. BOLD:AAP2534",90.4
"ESV_004710","KM904077",1692746,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. BOLD:AAP2534",90.4
"ESV_004710","KM916480",1692746,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. BOLD:AAP2534",90.4
"ESV_004710","KM635119",1692746,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. BOLD:AAP2534",90.4
"ESV_004710","KM903245",1692746,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. BOLD:AAP2534",90.4
"ESV_004710","KM904679",1692746,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. BOLD:AAP2534",90.4
"ESV_004710","KM907948",1692746,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. BOLD:AAP2534",90.4
"ESV_004710","MG091930",2359144,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. BIOUG23777-A01",90.4
"ESV_004710","KR438547",1888049,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. BOLD-2016",90.4
"ESV_004710","KR434888",1888049,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. BOLD-2016",90.4
"ESV_004710","KR430342",1888049,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Brevicornu","Brevicornu sp. BOLD-2016",90.4
"ESV_004710","JF878524",2339925,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Hydrophorus","Hydrophorus trichaspis",90.4
"ESV_004710","JF878493",2339925,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Hydrophorus","Hydrophorus trichaspis",90.4
"ESV_004710","JF878525",2339925,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Hydrophorus","Hydrophorus trichaspis",90.4
"ESV_004711","KF492412",989785,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha nanaimo",99.4
"ESV_004711","KJ393643",989785,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha nanaimo",99.4
"ESV_004711","KJ383164",989785,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha nanaimo",99.4
"ESV_004711","KJ389057",989785,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha nanaimo",99.4
"ESV_004711","HM866645",989785,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha nanaimo",99.4
"ESV_004711","KJ393942",989785,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha nanaimo",99.4
"ESV_004711","KJ387021",989785,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha nanaimo",99.4
"ESV_004711","JF841472",989785,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha nanaimo",99.4
"ESV_004711","KJ386771",989785,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha nanaimo",99.4
"ESV_004711","HM870354",989785,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha nanaimo",99.4
"ESV_004711","KJ391428",989785,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha nanaimo",99.4
"ESV_004711","KJ389761",989785,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha nanaimo",99.4
"ESV_004711","HM865684",989785,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha nanaimo",99.4
"ESV_004711","KJ384109",989785,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha nanaimo",99.4
"ESV_004711","KJ392647",989785,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha nanaimo",99.4
"ESV_004711","KJ383593",989785,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha nanaimo",99.4
"ESV_004711","KJ390559",989785,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha nanaimo",99.4
"ESV_004711","KJ382130",989785,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha nanaimo",99.4
"ESV_004711","KJ394400",989785,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha nanaimo",99.4
"ESV_004711","GU094606",689133,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha pleonectusa",99.4
"ESV_004711","KJ389070",689133,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha pleonectusa",99.4
"ESV_004711","GU091183",689133,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha pleonectusa",99.4
"ESV_004711","JF841471",689133,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha pleonectusa",99.4
"ESV_004711","KJ389313",689133,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha pleonectusa",99.4
"ESV_004711","GU091186",689133,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha pleonectusa",99.4
"ESV_004711","GU091181",689133,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha pleonectusa",99.4
"ESV_004711","JF841473",689133,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha pleonectusa",99.4
"ESV_004711","KM549184",689133,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha pleonectusa",99.4
"ESV_004711","GU091185",689133,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha pleonectusa",99.4
"ESV_004711","KJ387517",689133,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha pleonectusa",99.4
"ESV_004711","KJ392782",689133,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha pleonectusa",99.4
"ESV_004711","JF841474",689133,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha pleonectusa",99.4
"ESV_004711","HM436252",689133,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha pleonectusa",99.4
"ESV_004711","KJ383221",689133,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha pleonectusa",99.4
"ESV_004711","GU091182",689133,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha pleonectusa",99.4
"ESV_004711","KJ386220",689133,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha pleonectusa",99.4
"ESV_004711","KJ384802",689133,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha pleonectusa",99.4
"ESV_004711","MG361231",689133,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha pleonectusa",99.4
"ESV_004711","KJ389829",689133,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha pleonectusa",99.4
"ESV_004711","KJ381954",689133,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha pleonectusa",99.4
"ESV_004711","KJ383821",689133,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha pleonectusa",99.4
"ESV_004711","KJ390086",1488843,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha viridipallida",99.4
"ESV_004711","KJ390872",1488843,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha viridipallida",99.4
"ESV_004711","KJ381735",1488843,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","Ipimorpha viridipallida",99.4
"ESV_004715","KR887566",884586,"Eukaryota","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Euura","Euura oligospila",99.4
"ESV_004715","MG374161",884586,"Eukaryota","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Euura","Euura oligospila",99.4
"ESV_004715","KM565087",1670249,"Eukaryota","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","","Tenthredinidae sp. BOLD:ACN0565",99.4
"ESV_004715","KM560636",1670249,"Eukaryota","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","","Tenthredinidae sp. BOLD:ACN0565",99.4
"ESV_004715","KM559700",1670249,"Eukaryota","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","","Tenthredinidae sp. BOLD:ACN0565",99.4
"ESV_004715","KM558764",1670249,"Eukaryota","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","","Tenthredinidae sp. BOLD:ACN0565",99.4
"ESV_004715","KM558310",1670249,"Eukaryota","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","","Tenthredinidae sp. BOLD:ACN0565",99.4
"ESV_004715","KM559815",1670249,"Eukaryota","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","","Tenthredinidae sp. BOLD:ACN0565",99.4
"ESV_004715","KM556539",1670249,"Eukaryota","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","","Tenthredinidae sp. BOLD:ACN0565",99.4
"ESV_004715","KM568698",1670249,"Eukaryota","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","","Tenthredinidae sp. BOLD:ACN0565",99.4
"ESV_004715","KM558888",1670249,"Eukaryota","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","","Tenthredinidae sp. BOLD:ACN0565",99.4
"ESV_004716","KT118854",1887136,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. BOLD-2016",99.4
"ESV_004716","KT115705",1887136,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. BOLD-2016",99.4
"ESV_004716","KT102540",1887136,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. BOLD-2016",99.4
"ESV_004716","KT116505",1887136,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. BOLD-2016",99.4
"ESV_004716","KT118013",1887136,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. BOLD-2016",99.4
"ESV_004716","KT113754",1887136,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. BOLD-2016",99.4
"ESV_004716","KT102859",1887136,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. BOLD-2016",99.4
"ESV_004716","KT113974",1887136,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. BOLD-2016",99.4
"ESV_004716","KT106039",1887136,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. BOLD-2016",99.4
"ESV_004716","KR697320",1887136,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. BOLD-2016",99.4
"ESV_004716","KT103750",1887136,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. BOLD-2016",99.4
"ESV_004716","KR685040",1887136,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. BOLD-2016",99.4
"ESV_004716","KR679293",1887136,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. BOLD-2016",99.4
"ESV_004716","KM987909",1728709,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","","Chironominae sp. BOLD:AAG5472",99.4
"ESV_004716","KM988490",1728709,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","","Chironominae sp. BOLD:AAG5472",99.4
"ESV_004716","KM993247",1728709,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","","Chironominae sp. BOLD:AAG5472",99.4
"ESV_004716","KM988878",1728709,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","","Chironominae sp. BOLD:AAG5472",99.4
"ESV_004716","KM992243",1728709,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","","Chironominae sp. BOLD:AAG5472",99.4
"ESV_004716","KM995206",1728709,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","","Chironominae sp. BOLD:AAG5472",99.4
"ESV_004716","KM991332",1728709,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","","Chironominae sp. BOLD:AAG5472",99.4
"ESV_004716","KM992870",1728709,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","","Chironominae sp. BOLD:AAG5472",99.4
"ESV_004716","KM993023",1728709,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","","Chironominae sp. BOLD:AAG5472",99.4
"ESV_004716","KM989419",1728709,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","","Chironominae sp. BOLD:AAG5472",99.4
"ESV_004716","KM992978",1728709,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","","Chironominae sp. BOLD:AAG5472",99.4
"ESV_004716","KM991968",1728709,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","","Chironominae sp. BOLD:AAG5472",99.4
